id,jd,gaia_mag,a_orb,e_orb,i_orb,Delta,R,alpha,H,G,gaia_mag_red,v
11252,2457202.703864389,18.57154150572999,5.139950347467722,0.03142150722096645,5.857316394292912,5.280538781561,5.15019942323478,11.2125,10.71,0.15,11.399030093646346,11.599156781146348
11252,2457157.303162004,18.262003072140647,5.139950347467722,0.03142150722096645,5.857316394292912,5.275895810624,4.51161579092388,7.9460000000000015,10.71,0.15,11.378861479768783,11.578988167268784
11252,2457239.7546643657,17.97770489830743,5.139950347467722,0.03142150722096645,5.857316394292912,5.28388259888,5.704989907443169,9.7608,10.71,0.15,10.581664698125063,10.781791385625066
11252,2457157.229157424,17.9830272659971,5.139950347467722,0.03142150722096645,5.857316394292912,5.275887759100001,4.51079725685471,7.9357,10.71,0.15,11.100282989450022,11.300409676950025
11252,2457044.72803974,18.19144094369551,5.139950347467722,0.03142150722096645,5.857316394292912,5.26190659056,4.9362528022529295,10.5821,10.71,0.15,11.118738306170961,11.318864993670962
11252,2457794.3140098774,18.286438536911053,5.139950347467722,0.03142150722096645,5.857316394292912,5.282901966675,5.64095355411165,9.7682,10.71,0.15,10.915313159044759,11.11543984654476
11252,2457157.053005001,17.950233295733515,5.139950347467722,0.03142150722096645,5.857316394292912,5.275868587867,4.50885328579276,7.9109,10.71,0.15,11.068432928213415,11.268559615713416
11252,2457156.552683773,17.986799819372038,5.139950347467722,0.03142150722096645,5.857316394292912,5.275814088176,4.50336568188713,7.84,10.71,0.15,11.107666333425398,11.3077930209254
11252,2457161.231580278,18.084619139483326,5.139950347467722,0.03142150722096645,5.857316394292912,5.276320974904,4.55658108185848,8.4751,10.71,0.15,11.1797675901684,11.3798942776684
11252,2457613.97843553,17.982418869082643,5.139950347467722,0.03142150722096645,5.857316394292912,5.293870862184,5.3589353485479405,10.9957,10.71,0.15,10.718159565927113,10.918286253427112
11252,2457395.959982324,18.07283116746461,5.139950347467722,0.03142150722096645,5.857316394292912,5.29342213568,5.67939568342291,9.5795,10.71,0.15,10.682637886581167,10.882764574081168
11252,2457160.731266636,18.538593550117387,5.139950347467722,0.03142150722096645,5.857316394292912,5.276267071394,4.55069354456855,8.4102,10.71,0.15,11.63657174857444,11.83669843607444
11252,2457161.481740817,18.634354117300948,5.139950347467722,0.03142150722096645,5.857316394292912,5.276347900286,4.559541931206169,8.5073,10.71,0.15,11.72808093044654,11.928207617946539
11252,2457160.8052708474,18.000739736374406,5.139950347467722,0.03142150722096645,5.857316394292912,5.276275049065,4.55156152481832,8.4198,10.71,0.15,11.098300513516858,11.298427201016858
11252,2457255.0103580607,17.997193273058222,5.139950347467722,0.03142150722096645,5.857316394292912,5.285141234516,5.8994568301382015,8.3856,10.71,0.15,10.527850148517068,10.727976836017069
11252,2457239.93083202,18.695365928712192,5.139950347467722,0.03142150722096645,5.857316394292912,5.283897528868,5.707392368364282,9.7471,10.71,0.15,11.29840534421384,11.498532031713841
11252,2457160.981422309,18.502387675487164,5.139950347467722,0.03142150722096645,5.857316394292912,5.276294031949,4.55363159788592,8.4427,10.71,0.15,11.598953268104164,11.799079955604167
